uid,gid,cluster,size,seq,series,begin,end,id,book
-1129750619603207807,-4945071420828014136,8589977340,184,4615,Shamela0007798-ara1.inProgress,855,1062,Shamela0007798,0310Tabari.JamicBayan
-7039376507885317169,-4945071420828014136,42949691188,3,4914,Shamela0007798-ara1.inProgress,908,1351,Shamela0007798,0310Tabari.JamicBayan
-2690706036455585047,-4945071420828014136,164589,22,6164,Shamela0007798-ara1.inProgress,1143,1455,Shamela0007798,0310Tabari.JamicBayan
5074994012142330427,-4945071420828014136,33803,268,9501,Shamela0007798-ara1.inProgress,44,790,Shamela0007798,0310Tabari.JamicBayan
-7977128756259832245,-4945071420828014136,177977,59,5317,Shamela0007798-ara1.inProgress,315,1121,Shamela0007798,0310Tabari.JamicBayan
-7977128756259832245,-4945071420828014136,403727050881,2,5317,Shamela0007798-ara1.inProgress,251,816,Shamela0007798,0310Tabari.JamicBayan
-2475119036011387958,-4945071420828014136,33803,268,9506,Shamela0007798-ara1.inProgress,1071,1296,Shamela0007798,0310Tabari.JamicBayan
9186788578281779223,-4945071420828014136,42949691188,3,4916,Shamela0007798-ara1.inProgress,15,385,Shamela0007798,0310Tabari.JamicBayan
3991706247718256305,5473573731219106532,47103,266,1111,Shamela0028100-ara1,1,630,Shamela0028100,0393IbnHammadJawhari.MuntakhabMinSihahJawhari
-4099291601127393586,-2018538611779741788,43305,87,613,Shamela0001733-ara1,373,780,Shamela0001733,0360Tabarani.MucjamKabir
-5353800732280313522,-2018538611779741788,34359891576,28,3027,Shamela0001733-ara1,1,1269,Shamela0001733,0360Tabarani.MucjamKabir
-5353800732280313522,-2018538611779741788,8589999163,5,3027,Shamela0001733-ara1,63,311,Shamela0001733,0360Tabarani.MucjamKabir
3796496993286769250,-2018538611779741788,42949867590,18,2511,Shamela0001733-ara1,126,400,Shamela0001733,0360Tabarani.MucjamKabir
6829490670153823907,-2018538611779741788,8590122952,30,2925,Shamela0001733-ara1,1,490,Shamela0001733,0360Tabarani.MucjamKabir
-5124567410027800296,-2018538611779741788,42949867590,18,1349,Shamela0001733-ara1,925,1329,Shamela0001733,0360Tabarani.MucjamKabir
4856858759949954591,-3186583836345612168,43305,87,359,Zaydiyya0000013-ara1,624,1090,Zaydiyya0000013,0430MuwaffaqHusaynJurjani.Ictibar
4280701126015195997,-6181155240366606686,336,77,255,ShamAY0033108-ara1,285,824,ShamAY0033108,0360Tabarani.Tafsir
-4835845784702311775,-6181155240366606686,177977,59,922,ShamAY0033108-ara1,506,1368,ShamAY0033108,0360Tabarani.Tafsir
4828365094009089487,-6181155240366606686,47103,266,1489,ShamAY0033108-ara1,405,804,ShamAY0033108,0360Tabarani.Tafsir
-6455700887624560990,-4974135133203691388,8590122952,30,432,ShamAY0034138-ara1,439,1259,ShamAY0034138,0597IbnJawzi.Mawducat
1137008927286445514,594770056906221732,51539730843,20,207,JK010338-ara1,1073,1531,JK010338,0854IbnCarabshah.CajaibMaqdur
-6837463656780968299,6390064808372832364,336,77,245,JK006922-ara1,152,992,JK006922,0328IbnQasimAnbari.ZahirFiMacani
-5009370029289997105,-592034112502560175,352187375276,4,507,Shamela0021713-ara1,64,201,Shamela0021713,0751IbnQayyimJawziyya.ZadMacad
-3609684304621069781,8315294197237176478,33803,268,267,Shamela0011818-ara1,858,1015,Shamela0011818,0774IbnKathir.NihayaFiFitan
-5476333046750088281,8315294197237176478,33803,268,363,Shamela0011818-ara1,769,971,Shamela0011818,0774IbnKathir.NihayaFiFitan
-8339189462974732085,8315294197237176478,33803,268,208,Shamela0011818-ara1,245,554,Shamela0011818,0774IbnKathir.NihayaFiFitan
-6892322477136508510,-47399413968385512,8590126588,2,28,ShamAY0033647-ara1,312,919,ShamAY0033647,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab
5986559162320702239,5283840752347635461,54172,160,5854,Shamela0035100-ara1.mARkdown,1278,1642,Shamela0035100,0748Dhahabi.TarikhIslam
628079964411465423,5283840752347635461,174002,23,8814,Shamela0035100-ara1.mARkdown,741,979,Shamela0035100,0748Dhahabi.TarikhIslam
-3866945834006725513,5283840752347635461,112707,57,288,Shamela0035100-ara1.mARkdown,1,1184,Shamela0035100,0748Dhahabi.TarikhIslam
-3866945834006725513,5283840752347635461,112704,21,288,Shamela0035100-ara1.mARkdown,1,1086,Shamela0035100,0748Dhahabi.TarikhIslam
9184617963921640243,5283840752347635461,54172,160,5744,Shamela0035100-ara1.mARkdown,386,626,Shamela0035100,0748Dhahabi.TarikhIslam
-1588092828122597752,5283840752347635461,8590007564,24,9865,Shamela0035100-ara1.mARkdown,367,815,Shamela0035100,0748Dhahabi.TarikhIslam
4032966318596507089,5283840752347635461,54172,160,8163,Shamela0035100-ara1.mARkdown,1263,1534,Shamela0035100,0748Dhahabi.TarikhIslam
1391916590657194414,5283840752347635461,77309567709,13,1207,Shamela0035100-ara1.mARkdown,1,388,Shamela0035100,0748Dhahabi.TarikhIslam
4392360873656592595,5283840752347635461,111669226429,14,9866,Shamela0035100-ara1.mARkdown,604,1270,Shamela0035100,0748Dhahabi.TarikhIslam
-5654861034751319043,5283840752347635461,77309544523,6,793,Shamela0035100-ara1.mARkdown,60,498,Shamela0035100,0748Dhahabi.TarikhIslam
-1585494619138135150,5283840752347635461,60129646048,6,9736,Shamela0035100-ara1.mARkdown,945,1195,Shamela0035100,0748Dhahabi.TarikhIslam
-6200159624884032299,5283840752347635461,17180026917,25,809,Shamela0035100-ara1.mARkdown,331,686,Shamela0035100,0748Dhahabi.TarikhIslam
-572411885822216375,5283840752347635461,60129555623,3,9437,Shamela0035100-ara1.mARkdown,1329,1590,Shamela0035100,0748Dhahabi.TarikhIslam
-572411885822216375,5283840752347635461,60129555621,7,9437,Shamela0035100-ara1.mARkdown,1,434,Shamela0035100,0748Dhahabi.TarikhIslam
834504983476489396,5283840752347635461,266288064916,2,8870,Shamela0035100-ara1.mARkdown,746,1138,Shamela0035100,0748Dhahabi.TarikhIslam
834504983476489396,5283840752347635461,266288064917,2,8870,Shamela0035100-ara1.mARkdown,1316,1509,Shamela0035100,0748Dhahabi.TarikhIslam
6033220556261684076,5283840752347635461,60129564265,7,8333,Shamela0035100-ara1.mARkdown,798,1144,Shamela0035100,0748Dhahabi.TarikhIslam
2971767040981319537,5283840752347635461,137439052934,6,1920,Shamela0035100-ara1.mARkdown,839,1230,Shamela0035100,0748Dhahabi.TarikhIslam
1932643905052973496,5283840752347635461,60129735922,43,1247,Shamela0035100-ara1.mARkdown,427,1460,Shamela0035100,0748Dhahabi.TarikhIslam
-4788993331922104561,5283840752347635461,51539725921,4,9438,Shamela0035100-ara1.mARkdown,1,195,Shamela0035100,0748Dhahabi.TarikhIslam
-7322216209928563939,5283840752347635461,51539730843,20,6577,Shamela0035100-ara1.mARkdown,701,900,Shamela0035100,0748Dhahabi.TarikhIslam
-5990490030757423295,5283840752347635461,60129651024,18,5504,Shamela0035100-ara1.mARkdown,860,1276,Shamela0035100,0748Dhahabi.TarikhIslam
-1056406300566030250,5283840752347635461,42949762204,4,3991,Shamela0035100-ara1.mARkdown,829,1514,Shamela0035100,0748Dhahabi.TarikhIslam
-2988743652240598266,5283840752347635461,8590079984,48,5210,Shamela0035100-ara1.mARkdown,811,1483,Shamela0035100,0748Dhahabi.TarikhIslam
-2988743652240598266,5283840752347635461,181728,15,5210,Shamela0035100-ara1.mARkdown,821,1487,Shamela0035100,0748Dhahabi.TarikhIslam
2790095583834903982,5283840752347635461,25770022375,3,5501,Shamela0035100-ara1.mARkdown,789,1146,Shamela0035100,0748Dhahabi.TarikhIslam
2790095583834903982,5283840752347635461,25770022377,4,5501,Shamela0035100-ara1.mARkdown,962,1222,Shamela0035100,0748Dhahabi.TarikhIslam
6535858473198452882,5283840752347635461,163208779097,3,10849,Shamela0035100-ara1.mARkdown,144,455,Shamela0035100,0748Dhahabi.TarikhIslam
6535858473198452882,5283840752347635461,25769877523,14,10849,Shamela0035100-ara1.mARkdown,788,949,Shamela0035100,0748Dhahabi.TarikhIslam
652328939420402018,5283840752347635461,8590145248,6,8168,Shamela0035100-ara1.mARkdown,647,954,Shamela0035100,0748Dhahabi.TarikhIslam
-6514158760912122023,5283840752347635461,8590080828,78,2165,Shamela0035100-ara1.mARkdown,1040,1205,Shamela0035100,0748Dhahabi.TarikhIslam
-247086140858541313,5283840752347635461,369367345689,2,8815,Shamela0035100-ara1.mARkdown,1478,1620,Shamela0035100,0748Dhahabi.TarikhIslam
9146269845845103312,5283840752347635461,108239,128,1237,Shamela0035100-ara1.mARkdown,794,1449,Shamela0035100,0748Dhahabi.TarikhIslam
-3770207851567185192,5283840752347635461,249108216256,4,9439,Shamela0035100-ara1.mARkdown,343,594,Shamela0035100,0748Dhahabi.TarikhIslam
-2180087690089630798,5283840752347635461,108239,128,1396,Shamela0035100-ara1.mARkdown,476,865,Shamela0035100,0748Dhahabi.TarikhIslam
8467630918739065913,5283840752347635461,17179904198,16,5783,Shamela0035100-ara1.mARkdown,407,824,Shamela0035100,0748Dhahabi.TarikhIslam
-7043977477730094058,5283840752347635461,137439013059,3,10027,Shamela0035100-ara1.mARkdown,18,143,Shamela0035100,0748Dhahabi.TarikhIslam
-7478964415192527228,5283840752347635461,149293,12,8285,Shamela0035100-ara1.mARkdown,1082,1482,Shamela0035100,0748Dhahabi.TarikhIslam
-7478964415192527228,5283840752347635461,149285,24,8285,Shamela0035100-ara1.mARkdown,1014,1562,Shamela0035100,0748Dhahabi.TarikhIslam
4311105686099845168,5283840752347635461,128849235945,12,1921,Shamela0035100-ara1.mARkdown,721,1025,Shamela0035100,0748Dhahabi.TarikhIslam
-4386661861453092303,5283840752347635461,188978653174,6,8816,Shamela0035100-ara1.mARkdown,1,462,Shamela0035100,0748Dhahabi.TarikhIslam
4424864743592021359,5283840752347635461,111669356805,3,3585,Shamela0035100-ara1.mARkdown,1144,1403,Shamela0035100,0748Dhahabi.TarikhIslam
7150661917607408856,5283840752347635461,188978697739,5,6286,Shamela0035100-ara1.mARkdown,716,828,Shamela0035100,0748Dhahabi.TarikhIslam
7922069285509101759,5283840752347635461,8590098698,14,5843,Shamela0035100-ara1.mARkdown,737,1096,Shamela0035100,0748Dhahabi.TarikhIslam
4789549309585420723,5283840752347635461,8589991710,16,861,Shamela0035100-ara1.mARkdown,142,730,Shamela0035100,0748Dhahabi.TarikhIslam
4789549309585420723,5283840752347635461,60129606330,7,861,Shamela0035100-ara1.mARkdown,233,447,Shamela0035100,0748Dhahabi.TarikhIslam
-423657282369304468,5283840752347635461,8589969945,12,8757,Shamela0035100-ara1.mARkdown,49,196,Shamela0035100,0748Dhahabi.TarikhIslam
-6834852106071887402,5283840752347635461,183097,15,8443,Shamela0035100-ara1.mARkdown,1310,1528,Shamela0035100,0748Dhahabi.TarikhIslam
-5627371433118841559,5283840752347635461,60129615135,8,1669,Shamela0035100-ara1.mARkdown,614,984,Shamela0035100,0748Dhahabi.TarikhIslam
-5627371433118841559,5283840752347635461,60129615132,8,1669,Shamela0035100-ara1.mARkdown,203,1209,Shamela0035100,0748Dhahabi.TarikhIslam
-5627371433118841559,5283840752347635461,283467849126,2,1669,Shamela0035100-ara1.mARkdown,670,1174,Shamela0035100,0748Dhahabi.TarikhIslam
5643345821184881242,5283840752347635461,206158469434,7,10300,Shamela0035100-ara1.mARkdown,417,853,Shamela0035100,0748Dhahabi.TarikhIslam
3761032242748322654,5283840752347635461,154618896405,3,5212,Shamela0035100-ara1.mARkdown,344,522,Shamela0035100,0748Dhahabi.TarikhIslam
-2227957228000639627,5283840752347635461,266288118684,2,3992,Shamela0035100-ara1.mARkdown,1,175,Shamela0035100,0748Dhahabi.TarikhIslam
-2227957228000639627,5283840752347635461,42949762206,5,3992,Shamela0035100-ara1.mARkdown,175,389,Shamela0035100,0748Dhahabi.TarikhIslam
4719004937665842416,7046945209973530675,108239,128,182,Shamela0000558-ara1,1116,1508,Shamela0000558,0463IbnCabdBarr.BahjatMajalis
-8270441886670648990,-6874650876450955628,94489350511,5,1493,Shamela0012320-ara1.completed,1,706,Shamela0012320,0808IbnKhaldun.Tarikh
2916295521394883386,-6874650876450955628,8590007564,24,3147,Shamela0012320-ara1.completed,696,1406,Shamela0012320,0808IbnKhaldun.Tarikh
3759243103718002345,-6874650876450955628,8590007564,24,3761,Shamela0012320-ara1.completed,1265,1676,Shamela0012320,0808IbnKhaldun.Tarikh
-7462722656254279839,-6874650876450955628,94489485689,4,23,Shamela0012320-ara1.completed,874,1649,Shamela0012320,0808IbnKhaldun.Tarikh
-4902982586461870083,-6874650876450955628,34359865295,5,2137,Shamela0012320-ara1.completed,612,1076,Shamela0012320,0808IbnKhaldun.Tarikh
2653622857828586080,-6874650876450955628,51539759050,3,799,Shamela0012320-ara1.completed,106,424,Shamela0012320,0808IbnKhaldun.Tarikh
2653622857828586080,-6874650876450955628,17180030157,3,799,Shamela0012320-ara1.completed,352,1152,Shamela0012320,0808IbnKhaldun.Tarikh
-4506584795736237670,-6874650876450955628,60129670910,2,363,Shamela0012320-ara1.completed,1067,1248,Shamela0012320,0808IbnKhaldun.Tarikh
-5898638486420829817,-6874650876450955628,25769831330,8,1843,Shamela0012320-ara1.completed,420,1017,Shamela0012320,0808IbnKhaldun.Tarikh
-4091900704668176365,-6874650876450955628,42949770847,5,358,Shamela0012320-ara1.completed,412,780,Shamela0012320,0808IbnKhaldun.Tarikh
-4091900704668176365,-6874650876450955628,42949770845,8,358,Shamela0012320-ara1.completed,479,990,Shamela0012320,0808IbnKhaldun.Tarikh
-4091900704668176365,-6874650876450955628,8590023890,6,358,Shamela0012320-ara1.completed,1230,1528,Shamela0012320,0808IbnKhaldun.Tarikh
-1619341937204495560,-6874650876450955628,60129651024,18,2620,Shamela0012320-ara1.completed,1,298,Shamela0012320,0808IbnKhaldun.Tarikh
-7754906888376799256,-6874650876450955628,17179877991,4,2440,Shamela0012320-ara1.completed,1021,1219,Shamela0012320,0808IbnKhaldun.Tarikh
-5134517366926616455,-6874650876450955628,8589991710,16,1280,Shamela0012320-ara1.completed,402,1130,Shamela0012320,0808IbnKhaldun.Tarikh
-2456481824484309473,-6874650876450955628,123564,28,1491,Shamela0012320-ara1.completed,293,812,Shamela0012320,0808IbnKhaldun.Tarikh
3825392154993321660,-6874650876450955628,60129670909,3,364,Shamela0012320-ara1.completed,786,1608,Shamela0012320,0808IbnKhaldun.Tarikh
4738511863392188777,-6874650876450955628,206158496524,3,882,Shamela0012320-ara1.completed,915,1235,Shamela0012320,0808IbnKhaldun.Tarikh
-8032718837530345635,-6874650876450955628,17179995351,19,1492,Shamela0012320-ara1.completed,1262,1526,Shamela0012320,0808IbnKhaldun.Tarikh
-8032718837530345635,-6874650876450955628,68719496919,6,1492,Shamela0012320-ara1.completed,772,948,Shamela0012320,0808IbnKhaldun.Tarikh
-8032718837530345635,-6874650876450955628,60129644480,16,1492,Shamela0012320-ara1.completed,1,390,Shamela0012320,0808IbnKhaldun.Tarikh
6080277440142990133,-6874650876450955628,429496884313,3,270,Shamela0012320-ara1.completed,1,301,Shamela0012320,0808IbnKhaldun.Tarikh
-1123310848014872320,-6874650876450955628,420907011400,2,269,Shamela0012320-ara1.completed,1340,1681,Shamela0012320,0808IbnKhaldun.Tarikh
2009491201908421144,-6874650876450955628,34359776223,20,1291,Shamela0012320-ara1.completed,1383,1672,Shamela0012320,0808IbnKhaldun.Tarikh
-5019800880711723360,-6874650876450955628,34359857022,27,287,Shamela0012320-ara1.completed,669,1138,Shamela0012320,0808IbnKhaldun.Tarikh
3884856431761585123,-6874650876450955628,8589977340,184,1082,Shamela0012320-ara1.completed,488,736,Shamela0012320,0808IbnKhaldun.Tarikh
2040913177357013955,-6874650876450955628,51539759051,3,798,Shamela0012320-ara1.completed,500,746,Shamela0012320,0808IbnKhaldun.Tarikh
2040913177357013955,-6874650876450955628,481036443087,2,798,Shamela0012320-ara1.completed,19,738,Shamela0012320,0808IbnKhaldun.Tarikh
2040913177357013955,-6874650876450955628,42949850695,3,798,Shamela0012320-ara1.completed,1,500,Shamela0012320,0808IbnKhaldun.Tarikh
2040913177357013955,-6874650876450955628,146028909611,2,798,Shamela0012320-ara1.completed,1186,1503,Shamela0012320,0808IbnKhaldun.Tarikh
3636478882025257804,-6874650876450955628,103079413120,5,2114,Shamela0012320-ara1.completed,991,1280,Shamela0012320,0808IbnKhaldun.Tarikh
4209054258725105037,-773873738452244417,17179963823,50,71,JK010732-ara1,1122,1417,JK010732,0597IbnMubarakBaghdadi.MuntahaTalab
4105513627350431141,-1764148804083643884,133047,55,1434,Sham19Y0013769-ara1,1109,1444,Sham19Y0013769,0804IbnMulaqqin.IclamBiFawaid
-5490567372699854206,-1764148804083643884,77309502210,2,18,Sham19Y0013769-ara1,1432,1588,Sham19Y0013769,0804IbnMulaqqin.IclamBiFawaid
473711057660269502,-1764148804083643884,43305,87,340,Sham19Y0013769-ara1,34,936,Sham19Y0013769,0804IbnMulaqqin.IclamBiFawaid
-5106622302397704947,-2737352026675013282,161623,49,1231,Shamela0026324-ara1,779,1277,Shamela0026324,0852IbnHajarCasqalani.IthafMahara
6361396592184710671,-2737352026675013282,161623,49,3811,Shamela0026324-ara1,1132,1374,Shamela0026324,0852IbnHajarCasqalani.IthafMahara
7530732845457901634,8088049854142102621,47103,266,75,Shamela0000761-ara1,571,1496,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir
-6094141238217125265,8088049854142102621,47103,266,76,Shamela0000761-ara1,5,216,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir
-5717635484461471783,8088049854142102621,68719532834,6,465,Shamela0000761-ara1,622,925,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir
-5717635484461471783,8088049854142102621,34359842270,6,465,Shamela0000761-ara1,16,925,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir
5534347209057618979,5411657526454856293,54172,160,6226,SHAM19Y23644-ara1,693,1133,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-8891468171757820592,5411657526454856293,77309442528,28,2842,SHAM19Y23644-ara1,604,1409,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
7129907280703972259,5411657526454856293,17179903902,8,3912,SHAM19Y23644-ara1,149,686,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
7129907280703972259,5411657526454856293,137439084407,10,3912,SHAM19Y23644-ara1,809,1349,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
8949577597147293569,5411657526454856293,68719496915,10,3914,SHAM19Y23644-ara1,1,732,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
6266095970911657596,5411657526454856293,60129651024,18,6081,SHAM19Y23644-ara1,257,734,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
3230202374935152539,5411657526454856293,46324,5,2875,SHAM19Y23644-ara1,78,621,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-7003485343586296132,5411657526454856293,8590080828,78,3932,SHAM19Y23644-ara1,652,810,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-4902621352557442665,5411657526454856293,47103,266,150,SHAM19Y23644-ara1,598,955,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
7258294166743704685,5411657526454856293,266288043251,3,6078,SHAM19Y23644-ara1,1031,1389,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
7258294166743704685,5411657526454856293,343597504386,3,6078,SHAM19Y23644-ara1,496,1211,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
8526687277369134564,5411657526454856293,420906911411,2,2221,SHAM19Y23644-ara1,42,368,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-625036497957815,5411657526454856293,148563,65,2838,SHAM19Y23644-ara1,1,978,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-4108789783647264710,5411657526454856293,17179995351,19,3927,SHAM19Y23644-ara1,88,864,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
8383060037532121146,5411657526454856293,8590080497,16,2855,SHAM19Y23644-ara1,595,951,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
1542282128476364285,5411657526454856293,8589956215,25,1756,SHAM19Y23644-ara1,315,978,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
7808382222522816805,5411657526454856293,8590063092,4,459,SHAM19Y23644-ara1,860,1372,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
6891891130653815720,5411657526454856293,51539645251,18,2074,SHAM19Y23644-ara1,1,443,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
6891891130653815720,5411657526454856293,652835254293,2,2074,SHAM19Y23644-ara1,10,903,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
6891891130653815720,5411657526454856293,34359776223,20,2074,SHAM19Y23644-ara1,533,1528,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
1445894548999769970,5411657526454856293,108239,128,3260,SHAM19Y23644-ara1,745,1307,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
-7577148923086764548,5411657526454856293,292057966955,6,2182,SHAM19Y23644-ara1,833,1550,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman
